St_Father_Monthly_Income,St_Date_of_Birth,AgeYearsIntTrunc,academic_year_name,class_name,section_name,St_Active_Inactive
25000.0,2010-02-07 00:00:00.000,8,March 2017-  February 2018,2nd,E,A         
50000.0,2008-10-10 00:00:00.000,9,March 2017-  February 2018,3rd,D,I         
50000.0,2006-12-16 00:00:00.000,11,March 2017-  February 2018,5th,F,I         
16000.0,2006-02-03 00:00:00.000,12,March 2017-  February 2018,6th,D,A         
70000.0,2005-10-21 00:00:00.000,12,March 2017-  February 2018,Hifz Boys,GRADE 1,A         
16000.0,2009-03-30 00:00:00.000,9,March 2017-  February 2018,3rd,A,A         
25000.0,2007-06-10 00:00:00.000,10,March 2017-  February 2018,5th,C,A         
20000.0,2005-12-27 00:00:00.000,12,March 2017-  February 2018,7th,F,A         
35000.0,2003-05-21 00:00:00.000,14,March 2017-  February 2018,9th,E,I         
25000.0,2006-06-17 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
30000.0,2005-08-17 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
80000.0,2005-08-25 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
10000.0,2005-09-04 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
13500.0,2006-10-15 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
60000.0,2006-01-01 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
35000.0,2005-08-12 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
50000.0,2005-12-15 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
20000.0,2006-01-03 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
25000.0,2005-10-13 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
35000.0,2006-02-08 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
20000.0,2006-07-13 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
15000.0,2006-05-10 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
30000.0,2004-09-03 00:00:00.000,13,March 2017-  February 2018,6th,A,A         
19000.0,2006-05-01 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
20000.0,2005-10-07 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
25000.0,2005-10-29 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
19800.0,2006-01-14 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
30000.0,2006-07-31 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
25000.0,2006-07-10 00:00:00.000,11,March 2017-  February 2018,6th,A,A         
29000.0,2005-01-01 00:00:00.000,13,March 2017-  February 2018,6th,A,A         
15000.0,2004-01-30 00:00:00.000,14,March 2017-  February 2018,6th,A,A         
12000.0,2005-09-27 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
15000.0,2005-04-19 00:00:00.000,12,March 2017-  February 2018,6th,A,A         
15000.0,2006-07-22 00:00:00.000,11,March 2017-  February 2018,6th,B,A         
50000.0,2006-02-13 00:00:00.000,12,March 2017-  February 2018,6th,B,A         
20000.0,2006-04-01 00:00:00.000,12,March 2017-  February 2018,6th,B,A         
13000.0,2006-03-17 00:00:00.000,12,March 2017-  February 2018,6th,C,A         
30000.0,2005-09-28 00:00:00.000,12,March 2017-  February 2018,6th,C,A         
20000.0,2006-02-02 00:00:00.000,12,March 2017-  February 2018,6th,C,A         
36959.0,2005-12-28 00:00:00.000,12,March 2017-  February 2018,6th,C,A         
10000.0,2005-03-24 00:00:00.000,13,March 2017-  February 2018,6th,C,A         
25000.0,2006-03-23 00:00:00.000,12,March 2017-  February 2018,6th,C,A         
20000.0,2006-07-28 00:00:00.000,11,March 2017-  February 2018,6th,C,A         
20000.0,2009-08-20 00:00:00.000,8,March 2017-  February 2018,2nd,D,I         
60000.0,2007-01-03 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
150000.0,2006-09-19 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
20000.0,2007-06-15 00:00:00.000,10,March 2017-  February 2018,5th,B,A         
25000.0,2006-12-30 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
35000.0,2007-05-10 00:00:00.000,10,March 2017-  February 2018,5th,B,A         
12000.0,2007-08-29 00:00:00.000,10,March 2017-  February 2018,5th,B,A         
25000.0,2006-10-10 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
16000.0,2007-01-15 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
40000.0,2007-01-05 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
40000.0,2007-03-18 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
35000.0,2007-01-05 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
30000.0,1999-05-27 00:00:00.000,18,March 2017-  February 2018,5th,B,A         
15000.0,2007-01-06 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
30000.0,2006-10-20 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
15000.0,2006-12-06 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
22000.0,2006-10-28 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
30000.0,2006-10-20 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
30000.0,2006-09-11 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
30000.0,2006-11-11 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
40000.0,2001-01-07 00:00:00.000,17,March 2017-  February 2018,5th,B,A         
18000.0,2005-08-14 00:00:00.000,12,March 2017-  February 2018,5th,B,A         
35000.0,2006-10-31 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
45000.0,2006-01-07 00:00:00.000,12,March 2017-  February 2018,5th,B,A         
35000.0,2006-01-02 00:00:00.000,12,March 2017-  February 2018,5th,B,A         
27000.0,2006-06-25 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
12000.0,2006-11-04 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
40000.0,2007-02-17 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
25000.0,2006-11-30 00:00:00.000,11,March 2017-  February 2018,5th,B,A         
15000.0,2008-04-05 00:00:00.000,9,March 2017-  February 2018,4th,B,A         
15000.0,2001-11-30 00:00:00.000,16,March 2017-  February 2018,10th,D,A         
20000.0,2003-08-13 00:00:00.000,14,March 2017-  February 2018,9th,C,A         
40000.0,2002-11-05 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
100000.0,2002-06-05 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
11000.0,2002-12-03 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
30000.0,2003-02-10 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
50000.0,2003-08-15 00:00:00.000,14,March 2017-  February 2018,9th,C,A         
28000.0,2003-03-19 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
50000.0,2001-12-05 00:00:00.000,16,March 2017-  February 2018,9th,C,A         
28000.0,2002-10-16 00:00:00.000,15,March 2017-  February 2018,9th,C,A         
15000.0,2003-10-16 00:00:00.000,14,March 2017-  February 2018,9th,C,A         
20000.0,2003-01-28 00:00:00.000,15,March 2017-  February 2018,9th,A,I         
18500.0,2003-09-23 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
30000.0,2003-06-26 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
30000.0,2003-01-21 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
20000.0,2001-10-25 00:00:00.000,16,March 2017-  February 2018,9th,A,A         
10000.0,2000-02-10 00:00:00.000,18,March 2017-  February 2018,9th,A,A         
50000.0,2002-06-25 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
9000.0,2002-11-04 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
40000.0,2002-07-18 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
10000.0,2002-04-25 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
18000.0,2002-05-08 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
30000.0,2002-09-07 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
50000.0,2002-11-24 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
28000.0,2003-03-15 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
33000.0,2003-04-09 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
40000.0,2002-12-14 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
24000.0,2003-09-07 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
35000.0,2002-10-27 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
25000.0,2002-12-20 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
20000.0,2002-12-28 00:00:00.000,15,March 2017-  February 2018,9th,A,A         
25000.0,2003-04-22 00:00:00.000,14,March 2017-  February 2018,9th,A,A         
16500.0,2003-11-20 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
50000.0,2003-06-01 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
30000.0,2003-12-05 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
60000.0,2004-02-19 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
40000.0,2003-12-31 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
15000.0,2003-02-26 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
40000.0,2003-08-18 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
25000.0,2004-01-04 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
15000.0,2003-02-02 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
16000.0,2004-05-13 00:00:00.000,13,March 2017-  February 2018,8th,A,A         
60000.0,2003-12-31 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
18000.0,2003-07-25 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
30000.0,2003-01-10 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
30000.0,2001-09-07 00:00:00.000,16,March 2017-  February 2018,8th,A,A         
30000.0,2003-11-22 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
20000.0,2003-10-08 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
30000.0,2004-02-01 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
25000.0,2003-10-27 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
25000.0,2003-01-01 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
15000.0,2003-10-04 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
15000.0,2002-11-06 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
20000.0,2003-12-27 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
25000.0,2003-10-18 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
8000.0,2002-11-30 00:00:00.000,15,March 2017-  February 2018,8th,A,A         
20000.0,2003-10-20 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
20000.0,2003-12-20 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
15000.0,2004-01-26 00:00:00.000,14,March 2017-  February 2018,8th,A,A         
15000.0,2003-11-12 00:00:00.000,14,March 2017-  February 2018,8th,B,I         
40000.0,2003-12-20 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
50000.0,2003-07-23 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
33000.0,2003-10-21 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
40000.0,2004-02-17 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
15000.0,2003-11-29 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
50000.0,2003-12-16 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
40000.0,2003-08-10 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
27000.0,2004-02-12 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
20000.0,2003-12-27 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
16000.0,2004-01-10 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
20000.0,2003-10-11 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
24000.0,2004-09-21 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
80000.0,2003-11-29 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
40000.0,2004-09-11 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
52000.0,2003-09-24 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
25000.0,2004-09-26 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
40000.0,2003-02-23 00:00:00.000,15,March 2017-  February 2018,8th,B,A         
25000.0,2003-05-31 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
15000.0,2003-10-13 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
55000.0,2003-09-22 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
17000.0,2004-01-31 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
30000.0,2004-06-05 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
20000.0,2002-11-03 00:00:00.000,15,March 2017-  February 2018,8th,B,A         
11000.0,2004-05-12 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
15000.0,2004-01-05 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
40000.0,2004-01-02 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
40000.0,2004-03-25 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
10500.0,2003-10-01 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
15000.0,2004-04-17 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
20000.0,2003-01-14 00:00:00.000,15,March 2017-  February 2018,8th,B,A         
20000.0,2004-10-02 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
15000.0,2004-05-09 00:00:00.000,13,March 2017-  February 2018,8th,B,A         
20000.0,2003-11-14 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
20000.0,2005-09-04 00:00:00.000,12,March 2017-  February 2018,8th,B,A         
25000.0,2004-03-05 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
30000.0,2003-06-19 00:00:00.000,14,March 2017-  February 2018,8th,B,A         
16000.0,2002-12-12 00:00:00.000,15,March 2017-  February 2018,8th,B,A         
50000.0,2003-12-29 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
30000.0,2004-08-16 00:00:00.000,13,March 2017-  February 2018,8th,C,A         
45000.0,2004-08-05 00:00:00.000,13,March 2017-  February 2018,8th,C,A         
20000.0,2004-01-29 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
25000.0,2002-10-25 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
10000.0,2003-02-01 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
20000.0,2003-08-12 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
22000.0,2003-08-11 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
60000.0,2004-04-21 00:00:00.000,13,March 2017-  February 2018,8th,C,A         
20000.0,2003-03-21 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
35000.0,2003-10-23 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
20000.0,2004-03-14 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
20000.0,2003-10-25 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
25000.0,2004-03-10 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
40000.0,2003-03-19 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
22000.0,2004-05-20 00:00:00.000,13,March 2017-  February 2018,8th,C,A         
30000.0,2003-06-23 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
15000.0,2004-05-10 00:00:00.000,13,March 2017-  February 2018,8th,C,A         
20000.0,2005-09-04 00:00:00.000,12,March 2017-  February 2018,8th,C,A         
30000.0,2003-11-03 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
20000.0,2004-01-09 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
30000.0,2003-03-24 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
50000.0,2002-12-29 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
30000.0,2005-07-13 00:00:00.000,12,March 2017-  February 2018,8th,C,A         
40000.0,2003-09-08 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
25000.0,2003-08-06 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
18000.0,2003-01-11 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
18000.0,2003-10-22 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
19000.0,2004-02-09 00:00:00.000,14,March 2017-  February 2018,8th,C,A         
39500.0,2003-01-11 00:00:00.000,15,March 2017-  February 2018,8th,C,A         
50000.0,2004-07-27 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
20000.0,2004-07-21 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
12000.0,2004-07-02 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
30000.0,2004-11-27 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
25000.0,2004-10-20 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
15000.0,2007-09-09 00:00:00.000,10,March 2017-  February 2018,7th,A,A         
35000.0,2004-10-05 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
24000.0,2004-10-30 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
70000.0,2004-08-28 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
35000.0,2004-11-27 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
20000.0,2004-12-26 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
60000.0,2004-09-26 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
15000.0,2004-08-22 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
15000.0,2005-02-09 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
15000.0,2004-05-24 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
50000.0,2005-01-25 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
30000.0,2003-11-17 00:00:00.000,14,March 2017-  February 2018,7th,A,A         
15000.0,2005-02-01 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
50000.0,2004-09-10 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
80000.0,2004-11-23 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
25000.0,2005-06-03 00:00:00.000,12,March 2017-  February 2018,7th,A,A         
15000.0,2005-06-07 00:00:00.000,12,March 2017-  February 2018,7th,A,A         
20000.0,2004-10-09 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
25000.0,2005-08-12 00:00:00.000,12,March 2017-  February 2018,7th,A,A         
30000.0,2004-11-14 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
30000.0,2005-01-27 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
32500.0,2004-10-06 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
15000.0,2005-02-28 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
25000.0,2004-03-04 00:00:00.000,14,March 2017-  February 2018,7th,A,A         
13000.0,2005-06-22 00:00:00.000,12,March 2017-  February 2018,7th,A,A         
15000.0,2005-02-15 00:00:00.000,13,March 2017-  February 2018,7th,A,A         
50000.0,2004-01-29 00:00:00.000,14,March 2017-  February 2018,7th,A,A         
20000.0,2003-10-04 00:00:00.000,14,March 2017-  February 2018,7th,A,A         
